r: (1.676803e+07, -1.493461e+06, 2.035527e+07) [2,641466e+07], v: (-8.059841e+02, 2.514519e+03, 8.483344e+02) [2,773462e+03], a: (9.330705e-02, 1.418987e-01, -4.402314e-01) [4,718529e-01]
r: (1.676722e+07, -1.490947e+06, 2.035611e+07) [2,641466e+07], v: (-8.058907e+02, 2.514661e+03, 8.478942e+02) [2,773428e+03], a: (9.334089e-02, 1.418440e-01, -4.402498e-01) [4,718603e-01]
r: (1.676642e+07, -1.488432e+06, 2.035696e+07) [2,641466e+07], v: (-8.057974e+02, 2.514803e+03, 8.474539e+02) [2,773395e+03], a: (9.337472e-02, 1.417894e-01, -4.402681e-01) [4,718676e-01]
r: (1.676561e+07, -1.485917e+06, 2.035781e+07) [2,641466e+07], v: (-8.057040e+02, 2.514945e+03, 8.470136e+02) [2,773362e+03], a: (9.340854e-02, 1.417348e-01, -4.402864e-01) [4,718750e-01]
r: (1.676480e+07, -1.483402e+06, 2.035866e+07) [2,641466e+07], v: (-8.056105e+02, 2.515086e+03, 8.465733e+02) [2,773329e+03], a: (9.344235e-02, 1.416802e-01, -4.403047e-01) [4,718824e-01]
r: (1.676400e+07, -1.480887e+06, 2.035950e+07) [2,641466e+07], v: (-8.055171e+02, 2.515228e+03, 8.461330e+02) [2,773296e+03], a: (9.347615e-02, 1.416255e-01, -4.403230e-01) [4,718897e-01]
r: (1.676319e+07, -1.478371e+06, 2.036035e+07) [2,641466e+07], v: (-8.054236e+02, 2.515370e+03, 8.456927e+02) [2,773263e+03], a: (9.350994e-02, 1.415709e-01, -4.403413e-01) [4,718971e-01]
r: (1.676239e+07, -1.475856e+06, 2.036119e+07) [2,641466e+07], v: (-8.053301e+02, 2.515511e+03, 8.452523e+02) [2,773230e+03], a: (9.354372e-02, 1.415162e-01, -4.403596e-01) [4,719045e-01]
r: (1.676158e+07, -1.473340e+06, 2.036204e+07) [2,641465e+07], v: (-8.052365e+02, 2.515653e+03, 8.448119e+02) [2,773197e+03], a: (9.357749e-02, 1.414615e-01, -4.403778e-01) [4,719118e-01]
r: (1.676078e+07, -1.470825e+06, 2.036288e+07) [2,641465e+07], v: (-8.051429e+02, 2.515794e+03, 8.443716e+02) [2,773164e+03], a: (9.361126e-02, 1.414069e-01, -4.403961e-01) [4,719192e-01]
r: (1.675997e+07, -1.468309e+06, 2.036373e+07) [2,641465e+07], v: (-8.050493e+02, 2.515936e+03, 8.439311e+02) [2,773131e+03], a: (9.364501e-02, 1.413522e-01, -4.404143e-01) [4,719265e-01]
r: (1.675917e+07, -1.465793e+06, 2.036457e+07) [2,641465e+07], v: (-8.049556e+02, 2.516077e+03, 8.434907e+02) [2,773098e+03], a: (9.367875e-02, 1.412975e-01, -4.404326e-01) [4,719338e-01]
r: (1.675836e+07, -1.463277e+06, 2.036541e+07) [2,641465e+07], v: (-8.048619e+02, 2.516218e+03, 8.430503e+02) [2,773065e+03], a: (9.371249e-02, 1.412428e-01, -4.404508e-01) [4,719412e-01]
r: (1.675756e+07, -1.460760e+06, 2.036626e+07) [2,641465e+07], v: (-8.047682e+02, 2.516359e+03, 8.426098e+02) [2,773032e+03], a: (9.374621e-02, 1.411881e-01, -4.404690e-01) [4,719485e-01]
r: (1.675675e+07, -1.458244e+06, 2.036710e+07) [2,641465e+07], v: (-8.046744e+02, 2.516501e+03, 8.421693e+02) [2,772999e+03], a: (9.377993e-02, 1.411334e-01, -4.404872e-01) [4,719558e-01]
r: (1.675595e+07, -1.455727e+06, 2.036794e+07) [2,641465e+07], v: (-8.045806e+02, 2.516642e+03, 8.417288e+02) [2,772966e+03], a: (9.381364e-02, 1.410787e-01, -4.405054e-01) [4,719632e-01]
r: (1.675514e+07, -1.453211e+06, 2.036878e+07) [2,641465e+07], v: (-8.044868e+02, 2.516783e+03, 8.412883e+02) [2,772933e+03], a: (9.384733e-02, 1.410240e-01, -4.405236e-01) [4,719705e-01]
r: (1.675434e+07, -1.450694e+06, 2.036962e+07) [2,641465e+07], v: (-8.043929e+02, 2.516924e+03, 8.408478e+02) [2,772901e+03], a: (9.388102e-02, 1.409692e-01, -4.405418e-01) [4,719778e-01]
r: (1.675354e+07, -1.448177e+06, 2.037046e+07) [2,641465e+07], v: (-8.042990e+02, 2.517065e+03, 8.404072e+02) [2,772868e+03], a: (9.391470e-02, 1.409145e-01, -4.405600e-01) [4,719851e-01]
r: (1.675273e+07, -1.445660e+06, 2.037130e+07) [2,641465e+07], v: (-8.042051e+02, 2.517205e+03, 8.399666e+02) [2,772835e+03], a: (9.394837e-02, 1.408598e-01, -4.405781e-01) [4,719924e-01]
r: (1.675193e+07, -1.443142e+06, 2.037214e+07) [2,641465e+07], v: (-8.041111e+02, 2.517346e+03, 8.395260e+02) [2,772802e+03], a: (9.398203e-02, 1.408050e-01, -4.405963e-01) [4,719998e-01]
r: (1.675112e+07, -1.440625e+06, 2.037298e+07) [2,641465e+07], v: (-8.040171e+02, 2.517487e+03, 8.390854e+02) [2,772769e+03], a: (9.401568e-02, 1.407503e-01, -4.406144e-01) [4,720071e-01]
r: (1.675032e+07, -1.438107e+06, 2.037382e+07) [2,641465e+07], v: (-8.039231e+02, 2.517628e+03, 8.386448e+02) [2,772736e+03], a: (9.404932e-02, 1.406955e-01, -4.406326e-01) [4,720144e-01]
r: (1.674951e+07, -1.435590e+06, 2.037466e+07) [2,641465e+07], v: (-8.038290e+02, 2.517769e+03, 8.382042e+02) [2,772704e+03], a: (9.408295e-02, 1.406407e-01, -4.406507e-01) [4,720217e-01]
r: (1.674871e+07, -1.433072e+06, 2.037550e+07) [2,641465e+07], v: (-8.037349e+02, 2.517909e+03, 8.377635e+02) [2,772671e+03], a: (9.411657e-02, 1.405859e-01, -4.406688e-01) [4,720290e-01]
r: (1.674791e+07, -1.430554e+06, 2.037634e+07) [2,641465e+07], v: (-8.036408e+02, 2.518050e+03, 8.373228e+02) [2,772638e+03], a: (9.415019e-02, 1.405311e-01, -4.406869e-01) [4,720362e-01]
r: (1.674710e+07, -1.428036e+06, 2.037717e+07) [2,641465e+07], v: (-8.035466e+02, 2.518190e+03, 8.368821e+02) [2,772605e+03], a: (9.418379e-02, 1.404764e-01, -4.407050e-01) [4,720435e-01]
r: (1.674630e+07, -1.425518e+06, 2.037801e+07) [2,641465e+07], v: (-8.034524e+02, 2.518331e+03, 8.364414e+02) [2,772573e+03], a: (9.421738e-02, 1.404216e-01, -4.407231e-01) [4,720508e-01]
r: (1.674550e+07, -1.422999e+06, 2.037885e+07) [2,641465e+07], v: (-8.033582e+02, 2.518471e+03, 8.360007e+02) [2,772540e+03], a: (9.425097e-02, 1.403667e-01, -4.407412e-01) [4,720581e-01]
r: (1.674469e+07, -1.420481e+06, 2.037968e+07) [2,641465e+07], v: (-8.032639e+02, 2.518611e+03, 8.355599e+02) [2,772507e+03], a: (9.428454e-02, 1.403119e-01, -4.407592e-01) [4,720654e-01]
r: (1.674389e+07, -1.417962e+06, 2.038052e+07) [2,641465e+07], v: (-8.031696e+02, 2.518752e+03, 8.351191e+02) [2,772475e+03], a: (9.431811e-02, 1.402571e-01, -4.407773e-01) [4,720726e-01]
r: (1.674309e+07, -1.415443e+06, 2.038135e+07) [2,641465e+07], v: (-8.030753e+02, 2.518892e+03, 8.346784e+02) [2,772442e+03], a: (9.435167e-02, 1.402023e-01, -4.407953e-01) [4,720799e-01]
r: (1.674228e+07, -1.412924e+06, 2.038219e+07) [2,641465e+07], v: (-8.029809e+02, 2.519032e+03, 8.342375e+02) [2,772409e+03], a: (9.438521e-02, 1.401474e-01, -4.408134e-01) [4,720872e-01]
r: (1.674148e+07, -1.410405e+06, 2.038302e+07) [2,641465e+07], v: (-8.028865e+02, 2.519172e+03, 8.337967e+02) [2,772377e+03], a: (9.441875e-02, 1.400926e-01, -4.408314e-01) [4,720944e-01]
r: (1.674068e+07, -1.407886e+06, 2.038385e+07) [2,641465e+07], v: (-8.027921e+02, 2.519312e+03, 8.333559e+02) [2,772344e+03], a: (9.445228e-02, 1.400377e-01, -4.408494e-01) [4,721017e-01]
r: (1.673988e+07, -1.405366e+06, 2.038469e+07) [2,641465e+07], v: (-8.026976e+02, 2.519452e+03, 8.329150e+02) [2,772311e+03], a: (9.448580e-02, 1.399829e-01, -4.408674e-01) [4,721089e-01]
r: (1.673907e+07, -1.402847e+06, 2.038552e+07) [2,641465e+07], v: (-8.026031e+02, 2.519592e+03, 8.324741e+02) [2,772279e+03], a: (9.451931e-02, 1.399280e-01, -4.408854e-01) [4,721162e-01]
r: (1.673827e+07, -1.400327e+06, 2.038635e+07) [2,641465e+07], v: (-8.025086e+02, 2.519732e+03, 8.320332e+02) [2,772246e+03], a: (9.455281e-02, 1.398731e-01, -4.409034e-01) [4,721234e-01]
r: (1.673747e+07, -1.397807e+06, 2.038718e+07) [2,641465e+07], v: (-8.024140e+02, 2.519872e+03, 8.315923e+02) [2,772214e+03], a: (9.458630e-02, 1.398183e-01, -4.409214e-01) [4,721307e-01]
r: (1.673667e+07, -1.395287e+06, 2.038802e+07) [2,641465e+07], v: (-8.023194e+02, 2.520012e+03, 8.311514e+02) [2,772181e+03], a: (9.461978e-02, 1.397634e-01, -4.409393e-01) [4,721379e-01]
r: (1.673586e+07, -1.392767e+06, 2.038885e+07) [2,641465e+07], v: (-8.022248e+02, 2.520151e+03, 8.307104e+02) [2,772149e+03], a: (9.465325e-02, 1.397085e-01, -4.409573e-01) [4,721451e-01]
