r: (1.674228e+07, -1.412924e+06, 2.038219e+07) [2,641465e+07], v: (-8.029821e+02, 2.519033e+03, 8.342378e+02) [2,772410e+03], a: (9.436487e-02, 1.401614e-01, -4.408134e-01) [4,720872e-01]
r: (1.674148e+07, -1.410405e+06, 2.038302e+07) [2,641465e+07], v: (-8.028877e+02, 2.519173e+03, 8.337969e+02) [2,772378e+03], a: (9.439842e-02, 1.401065e-01, -4.408314e-01) [4,720945e-01]
r: (1.674068e+07, -1.407886e+06, 2.038385e+07) [2,641465e+07], v: (-8.027933e+02, 2.519313e+03, 8.333561e+02) [2,772345e+03], a: (9.443196e-02, 1.400517e-01, -4.408494e-01) [4,721018e-01]
r: (1.673988e+07, -1.405366e+06, 2.038469e+07) [2,641465e+07], v: (-8.026989e+02, 2.519453e+03, 8.329152e+02) [2,772313e+03], a: (9.446549e-02, 1.399968e-01, -4.408674e-01) [4,721090e-01]
r: (1.673907e+07, -1.402847e+06, 2.038552e+07) [2,641465e+07], v: (-8.026044e+02, 2.519593e+03, 8.324744e+02) [2,772280e+03], a: (9.449901e-02, 1.399420e-01, -4.408854e-01) [4,721163e-01]
r: (1.673827e+07, -1.400327e+06, 2.038635e+07) [2,641465e+07], v: (-8.025099e+02, 2.519733e+03, 8.320335e+02) [2,772247e+03], a: (9.453251e-02, 1.398871e-01, -4.409034e-01) [4,721235e-01]
r: (1.673747e+07, -1.397807e+06, 2.038718e+07) [2,641465e+07], v: (-8.024153e+02, 2.519873e+03, 8.315926e+02) [2,772215e+03], a: (9.456601e-02, 1.398322e-01, -4.409214e-01) [4,721308e-01]
r: (1.673667e+07, -1.395287e+06, 2.038802e+07) [2,641465e+07], v: (-8.023207e+02, 2.520013e+03, 8.311516e+02) [2,772182e+03], a: (9.459951e-02, 1.397774e-01, -4.409393e-01) [4,721380e-01]
r: (1.673586e+07, -1.392767e+06, 2.038885e+07) [2,641465e+07], v: (-8.022261e+02, 2.520152e+03, 8.307107e+02) [2,772150e+03], a: (9.463299e-02, 1.397225e-01, -4.409573e-01) [4,721452e-01]
r: (1.673506e+07, -1.390247e+06, 2.038968e+07) [2,641465e+07], v: (-8.021315e+02, 2.520292e+03, 8.302697e+02) [2,772117e+03], a: (9.466646e-02, 1.396676e-01, -4.409753e-01) [4,721525e-01]
r: (1.673426e+07, -1.387727e+06, 2.039051e+07) [2,641466e+07], v: (-8.020368e+02, 2.520432e+03, 8.298287e+02) [2,772085e+03], a: (9.469992e-02, 1.396127e-01, -4.409932e-01) [4,721597e-01]
r: (1.673346e+07, -1.385206e+06, 2.039134e+07) [2,641466e+07], v: (-8.019421e+02, 2.520571e+03, 8.293877e+02) [2,772052e+03], a: (9.473338e-02, 1.395578e-01, -4.410111e-01) [4,721669e-01]
r: (1.673266e+07, -1.382686e+06, 2.039217e+07) [2,641466e+07], v: (-8.018473e+02, 2.520711e+03, 8.289467e+02) [2,772020e+03], a: (9.476682e-02, 1.395029e-01, -4.410290e-01) [4,721741e-01]
r: (1.673185e+07, -1.380165e+06, 2.039299e+07) [2,641466e+07], v: (-8.017525e+02, 2.520850e+03, 8.285057e+02) [2,771988e+03], a: (9.480025e-02, 1.394479e-01, -4.410470e-01) [4,721814e-01]
r: (1.673105e+07, -1.377644e+06, 2.039382e+07) [2,641466e+07], v: (-8.016577e+02, 2.520990e+03, 8.280646e+02) [2,771955e+03], a: (9.483368e-02, 1.393930e-01, -4.410649e-01) [4,721886e-01]
