1.540724266068862e+07 2.258028628454339e+06 2.122358519877037e+07 [2.632341901010823e+07]
1.540721782205177e+07 2.258077956522106e+06 2.122359801158855e+07 [2.632341903384487e+07]
1.540719298345693e+07 2.258127284647446e+06 2.122361082422122e+07 [2.632341905758357e+07]
1.540716814490410e+07 2.258176612830249e+06 2.122362363666837e+07 [2.632341908132432e+07]
1.540714330639333e+07 2.258225941070471e+06 2.122363644892997e+07 [2.632341910506714e+07]
1.540711846792451e+07 2.258275269368367e+06 2.122364926100609e+07 [2.632341912881200e+07]
1.540709362949769e+07 2.258324597723733e+06 2.122366207289670e+07 [2.632341915255892e+07]
1.540667138266936e+07 2.259163188564376e+06 2.122387984665257e+07 [2.632341955657115e+07]
1.540664654499869e+07 2.259212517955033e+06 2.122389265520385e+07 [2.632341958035507e+07]
1.540652235727572e+07 2.259459165770544e+06 2.122395669517742e+07 [2.632341969930555e+07]
1.540649751985713e+07 2.259508495506255e+06 2.122396950261559e+07 [2.632341972310181e+07]
1.540647268248057e+07 2.259557825299420e+06 2.122398230986824e+07 [2.632341974690013e+07]
1.540644784514608e+07 2.259607155149986e+06 2.122399511693534e+07 [2.632341977070051e+07]
1.540642300785354e+07 2.259656485058214e+06 2.122400792381695e+07 [2.632341979450294e+07]
1.540639817060301e+07 2.259705815023946e+06 2.122402073051304e+07 [2.632341981830743e+07]
1.540637333339458e+07 2.259755145046976e+06 2.122403353702357e+07 [2.632341984211396e+07]
1.540634849622808e+07 2.259804475127719e+06 2.122404634334863e+07 [2.632341986592257e+07]
1.540632365910360e+07 2.259853805265970e+06 2.122405914948816e+07 [2.632341988973322e+07]
1.540629882202121e+07 2.259903135461559e+06 2.122407195544214e+07 [2.632341991354594e+07]
1.540577725299629e+07 2.260939082853558e+06 2.122434083762085e+07 [2.632342041408776e+07]
1.540575241683835e+07 2.260988414314062e+06 2.122435363949335e+07 [2.632342043794571e+07]
1.540572758072235e+07 2.261037745832270e+06 2.122436644118037e+07 [2.632342046180570e+07]
1.540570274464838e+07 2.261087077407974e+06 2.122437924268187e+07 [2.632342048566776e+07]
1.540567790861651e+07 2.261136409041011e+06 2.122439204399781e+07 [2.632342050953187e+07]
1.540565307262658e+07 2.261185740731646e+06 2.122440484512826e+07 [2.632342053339802e+07]
1.540562823667869e+07 2.261235072479823e+06 2.122441764607318e+07 [2.632342055726625e+07]
1.540560340077288e+07 2.261284404285337e+06 2.122443044683255e+07 [2.632342058113652e+07]
1.540557856490905e+07 2.261333736148440e+06 2.122444324740643e+07 [2.632342060500886e+07]
1.540555372908722e+07 2.261383068069089e+06 2.122445604779479e+07 [2.632342062888324e+07]
1.540503218653823e+07 2.262419051680686e+06 2.122472481309392e+07 [2.632342113072028e+07]
1.540500735164108e+07 2.262468384866003e+06 2.122473760940073e+07 [2.632342115463990e+07]
1.540498251678602e+07 2.262517718108649e+06 2.122475040552198e+07 [2.632342117856158e+07]
1.540495768197294e+07 2.262567051408873e+06 2.122476320145774e+07 [2.632342120248530e+07]
1.540493284720189e+07 2.262616384766632e+06 2.122477599720798e+07 [2.632342122641109e+07]
1.540490801247294e+07 2.262665718181711e+06 2.122478879277264e+07 [2.632342125033893e+07]
1.540488317778597e+07 2.262715051654372e+06 2.122480158815183e+07 [2.632342127426883e+07]
1.540485834314102e+07 2.262764385184562e+06 2.122481438334548e+07 [2.632342129820078e+07]
1.540483350853818e+07 2.262813718772077e+06 2.122482717835358e+07 [2.632342132213479e+07]
1.540480867397731e+07 2.262863052417166e+06 2.122483997317618e+07 [2.632342134607085e+07]
1.540428715791043e+07 2.263899072240102e+06 2.122510862159366e+07 [2.632342184920311e+07]
1.540426232427445e+07 2.263948407149565e+06 2.122512141233464e+07 [2.632342187318440e+07]
1.540423749068049e+07 2.263997742116543e+06 2.122513420289009e+07 [2.632342189716774e+07]
1.540421265712866e+07 2.264047077140841e+06 2.122514699325999e+07 [2.632342192115315e+07]
1.540418782361881e+07 2.264096412222700e+06 2.122515978344438e+07 [2.632342194514062e+07]
1.540416299015099e+07 2.264145747362079e+06 2.122517257344325e+07 [2.632342196913013e+07]
1.540413815672530e+07 2.264195082558770e+06 2.122518536325655e+07 [2.632342199312171e+07]
1.540411332334158e+07 2.264244417813028e+06 2.122519815288435e+07 [2.632342201711534e+07]
1.540408848999990e+07 2.264293753124801e+06 2.122521094232663e+07 [2.632342204111102e+07]
1.540406365670027e+07 2.264343088494031e+06 2.122522373158337e+07 [2.632342206510876e+07]
1.540354216712181e+07 2.265379144519717e+06 2.122549226311711e+07 [2.632342256953622e+07]
1.540351733474735e+07 2.265428481152875e+06 2.122550504829213e+07 [2.632342259357919e+07]
1.540349250241487e+07 2.265477817843638e+06 2.122551783328165e+07 [2.632342261762421e+07]
1.540346767012446e+07 2.265527154591798e+06 2.122553061808564e+07 [2.632342264167130e+07]
1.540344283787609e+07 2.265576491397470e+06 2.122554340270409e+07 [2.632342266572043e+07]
1.540341800566984e+07 2.265625828260437e+06 2.122555618713698e+07 [2.632342268977162e+07]
1.540339317350559e+07 2.265675165180958e+06 2.122556897138437e+07 [2.632342271382488e+07]
1.540336834138339e+07 2.265724502158976e+06 2.122558175544623e+07 [2.632342273788019e+07]
1.540334350930332e+07 2.265773839194292e+06 2.122559453932251e+07 [2.632342276193754e+07]
1.540331867726523e+07 2.265823176287163e+06 2.122560732301330e+07 [2.632342278599696e+07]
1.540279721418145e+07 2.266859268507218e+06 2.122587573766119e+07 [2.632342329171963e+07]
1.540277238306869e+07 2.266908606863866e+06 2.122588851727021e+07 [2.632342331582426e+07]
1.540274755199799e+07 2.266957945278007e+06 2.122590129669371e+07 [2.632342333993097e+07]
1.540272272096942e+07 2.267007283749432e+06 2.122591407593162e+07 [2.632342336403973e+07]
1.540269788998285e+07 2.267056622278400e+06 2.122592685498404e+07 [2.632342338815054e+07]
1.540267305903833e+07 2.267105960864861e+06 2.122593963385092e+07 [2.632342341226341e+07]
1.540264822813596e+07 2.267155299508596e+06 2.122595241253222e+07 [2.632342343637833e+07]
1.540262339727559e+07 2.267204638209873e+06 2.122596519102803e+07 [2.632342346049532e+07]
1.540259856645727e+07 2.267253976968649e+06 2.122597796933830e+07 [2.632342348461435e+07]
1.540257373568109e+07 2.267303315784696e+06 2.122599074746300e+07 [2.632342350873545e+07]
1.540205229909821e+07 2.268339444190686e+06 2.122625904522298e+07 [2.632342401575331e+07]
1.540202746924758e+07 2.268388784270219e+06 2.122627181926583e+07 [2.632342403991963e+07]
1.540200263943895e+07 2.268438124407283e+06 2.122628459312319e+07 [2.632342406408801e+07]
1.540197780967238e+07 2.268487464601818e+06 2.122629736679500e+07 [2.632342408825844e+07]
1.540195297994797e+07 2.268536804853634e+06 2.122631014028125e+07 [2.632342411243093e+07]
1.540192815026557e+07 2.268586145162970e+06 2.122632291358198e+07 [2.632342413660548e+07]
1.540190332062523e+07 2.268635485529781e+06 2.122633568669718e+07 [2.632342416078208e+07]
1.540187849102704e+07 2.268684825953868e+06 2.122634845962680e+07 [2.632342418496073e+07]
1.540185366147085e+07 2.268734166435533e+06 2.122636123237091e+07 [2.632342420914144e+07]
1.540182883195675e+07 2.268783506974556e+06 2.122637400492949e+07 [2.632342423332421e+07]
1.540130742188118e+07 2.269819671557799e+06 2.122664218579939e+07 [2.632342474163727e+07]
1.540128259329283e+07 2.269869013360020e+06 2.122665495427605e+07 [2.632342476586527e+07]
1.540125776474664e+07 2.269918355219553e+06 2.122666772256714e+07 [2.632342479009533e+07]
1.540123293624246e+07 2.269967697136645e+06 2.122668049067272e+07 [2.632342481432744e+07]
1.540120810778037e+07 2.270017039111100e+06 2.122669325859276e+07 [2.632342483856160e+07]
1.540118327936043e+07 2.270066381142865e+06 2.122670602632721e+07 [2.632342486279782e+07]
1.540115845098250e+07 2.270115723232194e+06 2.122671879387617e+07 [2.632342488703610e+07]
1.540113362264666e+07 2.270165065378885e+06 2.122673156123957e+07 [2.632342491127643e+07]
1.540110879435298e+07 2.270214407582878e+06 2.122674432841740e+07 [2.632342493551882e+07]
1.540108396610131e+07 2.270263749844440e+06 2.122675709540972e+07 [2.632342495976327e+07]
1.540056258253926e+07 2.271299950596489e+06 2.122702515938747e+07 [2.632342546937151e+07]
1.540053775521357e+07 2.271349294120941e+06 2.122703792229780e+07 [2.632342549366118e+07]
1.540051292792999e+07 2.271398637702733e+06 2.122705068502259e+07 [2.632342551795292e+07]
1.540048810068855e+07 2.271447981341832e+06 2.122706344756180e+07 [2.632342554224670e+07]
1.540046327348914e+07 2.271497325038479e+06 2.122707620991550e+07 [2.632342556654254e+07]
1.540043844633183e+07 2.271546668792465e+06 2.122708897208365e+07 [2.632342559084044e+07]
1.540041361921669e+07 2.271596012603753e+06 2.122710173406622e+07 [2.632342561514039e+07]
1.540038879214356e+07 2.271645356472587e+06 2.122711449586328e+07 [2.632342563944240e+07]
1.540036396511254e+07 2.271694700398772e+06 2.122712725747479e+07 [2.632342566374646e+07]
1.540033913812361e+07 2.271744044382404e+06 2.122714001890076e+07 [2.632342568805258e+07]
1.539981778108135e+07 2.272780281294830e+06 2.122740796598426e+07 [2.632342619895601e+07]
1.539979295501869e+07 2.272829626540908e+06 2.122742072332812e+07 [2.632342622330736e+07]
1.539976812899806e+07 2.272878971844514e+06 2.122743348048648e+07 [2.632342624766077e+07]
1.539974330301954e+07 2.272928317205457e+06 2.122744623745929e+07 [2.632342627201623e+07]
1.539971847708312e+07 2.272977662623839e+06 2.122745899424655e+07 [2.632342629637375e+07]
1.539969365118887e+07 2.273027008099452e+06 2.122747175084823e+07 [2.632342632073332e+07]
1.539966882533666e+07 2.273076353632548e+06 2.122748450726438e+07 [2.632342634509494e+07]
1.539964399952655e+07 2.273125699223075e+06 2.122749726349499e+07 [2.632342636945863e+07]
1.539961917375863e+07 2.273175044870839e+06 2.122751001954002e+07 [2.632342639382437e+07]
1.539959434803273e+07 2.273224390576134e+06 2.122752277539952e+07 [2.632342641819217e+07]
1.539907301751655e+07 2.274260663640458e+06 2.122779060558668e+07 [2.632342693039078e+07]
1.539904819271706e+07 2.274310010608058e+06 2.122780335736406e+07 [2.632342695480381e+07]
1.539902336795971e+07 2.274359357632968e+06 2.122781610895588e+07 [2.632342697921889e+07]
1.539899854324453e+07 2.274408704715156e+06 2.122782886036212e+07 [2.632342700363602e+07]
1.539897371857139e+07 2.274458051854867e+06 2.122784161158284e+07 [2.632342702805521e+07]
1.539894889394038e+07 2.274507399051891e+06 2.122785436261801e+07 [2.632342705247646e+07]
1.539892406935154e+07 2.274556746306195e+06 2.122786711346759e+07 [2.632342707689977e+07]
1.539889924480475e+07 2.274606093618016e+06 2.122787986413164e+07 [2.632342710132512e+07]
1.539887442030008e+07 2.274655440987155e+06 2.122789261461015e+07 [2.632342712575254e+07]
1.539884959583760e+07 2.274704788413558e+06 2.122790536490307e+07 [2.632342715018202e+07]
1.539832829185367e+07 2.275741097621445e+06 2.122817307819182e+07 [2.632342766367580e+07]
1.539830346831782e+07 2.275790446309852e+06 2.122818582440254e+07 [2.632342768815051e+07]
1.539827864482402e+07 2.275839795055769e+06 2.122819857042773e+07 [2.632342771262726e+07]
1.539825382137235e+07 2.275889143858997e+06 2.122821131626737e+07 [2.632342773710608e+07]
1.539822899796287e+07 2.275938492719478e+06 2.122822406192141e+07 [2.632342776158694e+07]
1.539820417459544e+07 2.275987841637478e+06 2.122823680738994e+07 [2.632342778606987e+07]
1.539817935127015e+07 2.276037190612767e+06 2.122824955267291e+07 [2.632342781055484e+07]
1.539815452798704e+07 2.276086539645324e+06 2.122826229777028e+07 [2.632342783504188e+07]
1.539812970474599e+07 2.276135888735387e+06 2.122827504268214e+07 [2.632342785953097e+07]
1.539810488154707e+07 2.276185237882751e+06 2.122828778740844e+07 [2.632342788402212e+07]
1.539758360410183e+07 2.277221583225459e+06 2.122855538379662e+07 [2.632342839881109e+07]
1.539755878182977e+07 2.277270933634523e+06 2.122856812444064e+07 [2.632342842334746e+07]
1.539753395959990e+07 2.277320284100840e+06 2.122858086489907e+07 [2.632342844788589e+07]
1.539750913741210e+07 2.277369634624655e+06 2.122859360517197e+07 [2.632342847242638e+07]
1.539748431526643e+07 2.277418985205759e+06 2.122860634525931e+07 [2.632342849696892e+07]
1.539745949316297e+07 2.277468335844111e+06 2.122861908516106e+07 [2.632342852151351e+07]
1.539743467110157e+07 2.277517686539957e+06 2.122863182487728e+07 [2.632342854606017e+07]
1.539740984908230e+07 2.277567037293146e+06 2.122864456440794e+07 [2.632342857060888e+07]
1.539738502710525e+07 2.277616388103465e+06 2.122865730375301e+07 [2.632342859515965e+07]
1.539736020517026e+07 2.277665738971343e+06 2.122867004291255e+07 [2.632342861971247e+07]
1.539683895426992e+07 2.278702120440418e+06 2.122893752239811e+07 [2.632342913579661e+07]
1.539681413326200e+07 2.278751472569706e+06 2.122895025747531e+07 [2.632342916039466e+07]
1.539678931229622e+07 2.278800824756314e+06 2.122896299236693e+07 [2.632342918499476e+07]
1.539676449137267e+07 2.278850177000053e+06 2.122897572707297e+07 [2.632342920959692e+07]
1.539673967049118e+07 2.278899529301329e+06 2.122898846159347e+07 [2.632342923420114e+07]
1.539671484965183e+07 2.278948881659935e+06 2.122900119592841e+07 [2.632342925880741e+07]
1.539669002885472e+07 2.278998234075667e+06 2.122901393007776e+07 [2.632342928341575e+07]
1.539666520809966e+07 2.279047586548932e+06 2.122902666404157e+07 [2.632342930802613e+07]
1.539664038738675e+07 2.279096939079531e+06 2.122903939781982e+07 [2.632342933263857e+07]
1.539661556671600e+07 2.279146291667394e+06 2.122905213141251e+07 [2.632342935725307e+07]
1.539609434236681e+07 2.280182709254468e+06 2.122931949399335e+07 [2.632342987463238e+07]
1.539606952262342e+07 2.280232063103298e+06 2.122933222350358e+07 [2.632342989929210e+07]
1.539604470292210e+07 2.280281417009653e+06 2.122934495282828e+07 [2.632342992395388e+07]
1.539601988326293e+07 2.280330770973329e+06 2.122935768196741e+07 [2.632342994861772e+07]
1.539599506364594e+07 2.280380124994256e+06 2.122937041092097e+07 [2.632342997328360e+07]
1.539597024407115e+07 2.280429479072410e+06 2.122938313968894e+07 [2.632342999795156e+07]
1.539594542453845e+07 2.280478833208030e+06 2.122939586827137e+07 [2.632343002262156e+07]
1.539592060504792e+07 2.280528187400918e+06 2.122940859666824e+07 [2.632343004729361e+07]
1.539589578559960e+07 2.280577541651020e+06 2.122942132487950e+07 [2.632343007196773e+07]
1.539587096619337e+07 2.280626895958588e+06 2.122943405290524e+07 [2.632343009664390e+07]
1.539534976840162e+07 2.281663349655056e+06 2.122970129857926e+07 [2.632343061531838e+07]
1.539532494992289e+07 2.281712705223444e+06 2.122971402252250e+07 [2.632343064003978e+07]
1.539530013148634e+07 2.281762060849083e+06 2.122972674628017e+07 [2.632343066476323e+07]
1.539527531309202e+07 2.281811416531921e+06 2.122973946985224e+07 [2.632343068948875e+07]
1.539525049473979e+07 2.281860772272221e+06 2.122975219323877e+07 [2.632343071421631e+07]
1.539522567642972e+07 2.281910128069822e+06 2.122976491643972e+07 [2.632343073894593e+07]
1.539520085816190e+07 2.281959483924521e+06 2.122977763945508e+07 [2.632343076367761e+07]
1.539517603993617e+07 2.282008839836726e+06 2.122979036228490e+07 [2.632343078841135e+07]
1.539515122175260e+07 2.282058195806232e+06 2.122980308492914e+07 [2.632343081314713e+07]
1.539512640361127e+07 2.282107551832840e+06 2.122981580738778e+07 [2.632343083788498e+07]
1.539460523238313e+07 2.283144041630476e+06 2.123008293615295e+07 [2.632343135785462e+07]
1.539458041516954e+07 2.283193398917592e+06 2.123009565452902e+07 [2.632343138263769e+07]
1.539455559799804e+07 2.283242756262222e+06 2.123010837271956e+07 [2.632343140742281e+07]
1.539453078086871e+07 2.283292113664136e+06 2.123012109072453e+07 [2.632343143221000e+07]
1.539450596378164e+07 2.283341471123126e+06 2.123013380854388e+07 [2.632343145699924e+07]
1.539448114673666e+07 2.283390828639619e+06 2.123014652617770e+07 [2.632343148179054e+07]
1.539445632973386e+07 2.283440186213400e+06 2.123015924362595e+07 [2.632343150658389e+07]
1.539443151277331e+07 2.283489543844266e+06 2.123017196088858e+07 [2.632343153137930e+07]
1.539440669585486e+07 2.283538901532625e+06 2.123018467796568e+07 [2.632343155617676e+07]
1.539438187897858e+07 2.283588259278273e+06 2.123019739485721e+07 [2.632343158097628e+07]
1.539386073432048e+07 2.284624785168171e+06 2.123046440671134e+07 [2.632343210224107e+07]
1.539383591837216e+07 2.284674144174044e+06 2.123047711952022e+07 [2.632343212708582e+07]
1.539381110246610e+07 2.284723503236983e+06 2.123048983214350e+07 [2.632343215193262e+07]
1.539378628660213e+07 2.284772862357406e+06 2.123050254458123e+07 [2.632343217678148e+07]
1.539376147078035e+07 2.284822221535116e+06 2.123051525683338e+07 [2.632343220163239e+07]
1.539373665500084e+07 2.284871580769883e+06 2.123052796889992e+07 [2.632343222648536e+07]
1.539371183926343e+07 2.284920940062138e+06 2.123054068078092e+07 [2.632343225134039e+07]
1.539368702356821e+07 2.284970299411673e+06 2.123055339247636e+07 [2.632343227619748e+07]
1.539366220791525e+07 2.285019658818322e+06 2.123056610398616e+07 [2.632343230105661e+07]
1.539363739230440e+07 2.285069018282347e+06 2.123057881531044e+07 [2.632343232591781e+07]
1.539311627422253e+07 2.286105580256271e+06 2.123084571025149e+07 [2.632343284847775e+07]
1.539309145953985e+07 2.286154940980229e+06 2.123085841749305e+07 [2.632343287338417e+07]
1.539306664489936e+07 2.286204301761502e+06 2.123087112454902e+07 [2.632343289829265e+07]
1.539304183030114e+07 2.286253662599885e+06 2.123088383141939e+07 [2.632343292320318e+07]
1.539301701574505e+07 2.286303023495627e+06 2.123089653810421e+07 [2.632343294811577e+07]
1.539299220123114e+07 2.286352384448686e+06 2.123090924460345e+07 [2.632343297303041e+07]
1.539296738675949e+07 2.286401745458861e+06 2.123092195091707e+07 [2.632343299794711e+07]
1.539294257232998e+07 2.286451106526389e+06 2.123093465704515e+07 [2.632343302286587e+07]
1.539291775794266e+07 2.286500467651241e+06 2.123094736298765e+07 [2.632343304778668e+07]
1.539289294359753e+07 2.286549828833349e+06 2.123096006874457e+07 [2.632343307270955e+07]
1.539237185209817e+07 2.287586426882699e+06 2.123122684677045e+07 [2.632343359656464e+07]
1.539234703868150e+07 2.287635789324285e+06 2.123123954844455e+07 [2.632343362153274e+07]
1.539232222530697e+07 2.287685151823223e+06 2.123125224993310e+07 [2.632343364650289e+07]
1.539229741197463e+07 2.287734514379467e+06 2.123126495123606e+07 [2.632343367147509e+07]
1.539227259868450e+07 2.287783876992952e+06 2.123127765235345e+07 [2.632343369644936e+07]
1.539224778543666e+07 2.287833239663484e+06 2.123129035328521e+07 [2.632343372142568e+07]
1.539222297223094e+07 2.287882602391474e+06 2.123130305403143e+07 [2.632343374640405e+07]
1.539219815906742e+07 2.287931965176716e+06 2.123131575459206e+07 [2.632343377138447e+07]
1.539217334594619e+07 2.287981328018991e+06 2.123132845496707e+07 [2.632343379636696e+07]
1.539214853286708e+07 2.288030690918720e+06 2.123134115515655e+07 [2.632343382135151e+07]
1.539162746795648e+07 2.289067325035062e+06 2.123160781626517e+07 [2.632343434650175e+07]
1.539160265580598e+07 2.289116689194130e+06 2.123162051237178e+07 [2.632343437153152e+07]
1.539157784369769e+07 2.289166053410435e+06 2.123163320829280e+07 [2.632343439656334e+07]
1.539155303163170e+07 2.289215417683768e+06 2.123164590402820e+07 [2.632343442159722e+07]
1.539152821960784e+07 2.289264782014547e+06 2.123165859957805e+07 [2.632343444663316e+07]
1.539150340762620e+07 2.289314146402556e+06 2.123167129494230e+07 [2.632343447167115e+07]
1.539147859568685e+07 2.289363510847598e+06 2.123168399012095e+07 [2.632343449671119e+07]
1.539145378378963e+07 2.289412875350084e+06 2.123169668511404e+07 [2.632343452175330e+07]
1.539142897193463e+07 2.289462239909797e+06 2.123170937992154e+07 [2.632343454679745e+07]
1.539140416012191e+07 2.289511604526602e+06 2.123172207454342e+07 [2.632343457184367e+07]
1.539088312180627e+07 2.290548274701587e+06 2.123198861873274e+07 [2.632343509828905e+07]
1.539085831092238e+07 2.290597640577421e+06 2.123200130927168e+07 [2.632343512338049e+07]
1.539083350008065e+07 2.290647006510582e+06 2.123201399962508e+07 [2.632343514847399e+07]
1.539080868928114e+07 2.290696372501019e+06 2.123202668979288e+07 [2.632343517356955e+07]
1.539078387852392e+07 2.290745738548525e+06 2.123203937977506e+07 [2.632343519866715e+07]
1.539075906780887e+07 2.290795104653356e+06 2.123205206957169e+07 [2.632343522376682e+07]
1.539073425713602e+07 2.290844470815454e+06 2.123206475918272e+07 [2.632343524886854e+07]
1.539070944650548e+07 2.290893837034629e+06 2.123207744860813e+07 [2.632343527397232e+07]
1.539068463591709e+07 2.290943203311119e+06 2.123209013784798e+07 [2.632343529907815e+07]
1.539065982537092e+07 2.290992569644887e+06 2.123210282690225e+07 [2.632343532418603e+07]
1.539013881365665e+07 2.292029275869718e+06 2.123236925417010e+07 [2.632343585192656e+07]
1.539011400403953e+07 2.292078643462224e+06 2.123238193914136e+07 [2.632343587707968e+07]
