-8.083616049791192e+02 2.510868768546419e+03 8.595983925176887e+02 [2.774314303334289e+03]
-8.083597562121527e+02 2.510871634439862e+03 8.595895972639626e+02 [2.774313633283464e+03]
-8.083579074315501e+02 2.510874500311542e+03 8.595808020027754e+02 [2.774312963238572e+03]
-8.083560586373147e+02 2.510877366161452e+03 8.595720067341528e+02 [2.774312293199614e+03]
-8.083542098294512e+02 2.510880231989588e+03 8.595632114581213e+02 [2.774311623166598e+03]
-8.083523610079424e+02 2.510883097795962e+03 8.595544161746290e+02 [2.774310953139513e+03]
-8.083505121728103e+02 2.510885963580565e+03 8.595456208837014e+02 [2.774310283118363e+03]
-8.083486633240495e+02 2.510888829343391e+03 8.595368255853648e+02 [2.774309613103153e+03]
-8.083468144616438e+02 2.510891695084454e+03 8.595280302795684e+02 [2.774308943093873e+03]
-8.083449655856151e+02 2.510894560803748e+03 8.595192349663364e+02 [2.774308273090533e+03]
-8.083061360401161e+02 2.510954735879915e+03 8.593345316713672e+02 [2.774294204391583e+03]
-8.083042868641919e+02 2.510957601120260e+03 8.593257361945922e+02 [2.774293534518836e+03]
-8.083024376746498e+02 2.510960466338822e+03 8.593169407104084e+02 [2.774292864652027e+03]
-8.083005884714729e+02 2.510963331535620e+03 8.593081452187671e+02 [2.774292194791152e+03]
-8.082987392546581e+02 2.510966196710651e+03 8.592993497196924e+02 [2.774291524936215e+03]
-8.082968900242251e+02 2.510969061863897e+03 8.592905542132105e+02 [2.774290855087213e+03]
-8.082950407801586e+02 2.510971926995382e+03 8.592817586992711e+02 [2.774290185244149e+03]
-8.082931915224617e+02 2.510974792105094e+03 8.592729631778981e+02 [2.774289515407019e+03]
-8.082913422511300e+02 2.510977657193031e+03 8.592641676491195e+02 [2.774288845575829e+03]
-8.082894929661740e+02 2.510980522259201e+03 8.592553721128822e+02 [2.774288175750575e+03]
-8.082506548337087e+02 2.511040683619369e+03 8.590706641353327e+02 [2.774274110791626e+03]
-8.082488052489059e+02 2.511043548206551e+03 8.590618684356029e+02 [2.774273441096984e+03]
-8.082469556504834e+02 2.511046412771957e+03 8.590530727284416e+02 [2.774272771408278e+03]
-8.082451060384367e+02 2.511049277315582e+03 8.590442770138757e+02 [2.774272101725511e+03]
-8.082432564127587e+02 2.511052141837443e+03 8.590354812918541e+02 [2.774271432048680e+03]
-8.082414067734433e+02 2.511055006337530e+03 8.590266855624016e+02 [2.774270762377785e+03]
-8.082395571205134e+02 2.511057870815837e+03 8.590178898255448e+02 [2.774270092712831e+03]
-8.082377074539515e+02 2.511060735272376e+03 8.590090940812315e+02 [2.774269423053811e+03]
-8.082358577737532e+02 2.511063599707146e+03 8.590002983294883e+02 [2.774268753400729e+03]
-8.082340080799360e+02 2.511066464120140e+03 8.589915025703148e+02 [2.774268083753585e+03]
-8.081951613619144e+02 2.511126611763203e+03 8.588067899116479e+02 [2.774254022535158e+03]
-8.081933113683041e+02 2.511129475697164e+03 8.587979939890578e+02 [2.774253353018647e+03]
-8.081914613610726e+02 2.511132339609352e+03 8.587891980590143e+02 [2.774252683508070e+03]
-8.081896113402150e+02 2.511135203499767e+03 8.587804021215425e+02 [2.774252014003433e+03]
-8.081877613057241e+02 2.511138067368410e+03 8.587716061766432e+02 [2.774251344504734e+03]
-8.081859112576180e+02 2.511140931215266e+03 8.587628102243402e+02 [2.774250675011973e+03]
-8.081840611958842e+02 2.511143795040356e+03 8.587540142645845e+02 [2.774250005525150e+03]
-8.081822111205247e+02 2.511146658843672e+03 8.587452182974001e+02 [2.774249336044265e+03]
-8.081803610315428e+02 2.511149522625203e+03 8.587364223228151e+02 [2.774248666569320e+03]
-8.081785109289233e+02 2.511152386384971e+03 8.587276263407756e+02 [2.774247997100311e+03]
-8.081396556267548e+02 2.511212520309823e+03 8.585429090024505e+02 [2.774233939622924e+03]
-8.081378052243963e+02 2.511215383590523e+03 8.585341128570192e+02 [2.774233270284565e+03]
-8.081359548084224e+02 2.511218246849443e+03 8.585253167041633e+02 [2.774232600952143e+03]
-8.081341043788291e+02 2.511221110086580e+03 8.585165205439064e+02 [2.774231931625663e+03]
-8.081322539355997e+02 2.511223973301949e+03 8.585077243761975e+02 [2.774231262305119e+03]
-8.081304034787555e+02 2.511226836495539e+03 8.584989282010636e+02 [2.774230592990515e+03]
-8.081285530082921e+02 2.511229699667345e+03 8.584901320185299e+02 [2.774229923681852e+03]
-8.081267025242014e+02 2.511232562817382e+03 8.584813358285444e+02 [2.774229254379125e+03]
-8.081248520264787e+02 2.511235425945644e+03 8.584725396311333e+02 [2.774228585082337e+03]
-8.081230015151452e+02 2.511238289052119e+03 8.584637434263226e+02 [2.774227915791491e+03]
-8.080841376302352e+02 2.511298409257664e+03 8.582790214097763e+02 [2.774213862055663e+03]
-8.080822868192024e+02 2.511301271885036e+03 8.582702250416262e+02 [2.774213192895484e+03]
-8.080804359945539e+02 2.511304134490635e+03 8.582614286660261e+02 [2.774212523741242e+03]
-8.080785851562844e+02 2.511306997074455e+03 8.582526322830024e+02 [2.774211854592940e+03]
-8.080767343043971e+02 2.511309859636488e+03 8.582438358925810e+02 [2.774211185450579e+03]
-8.080748834388758e+02 2.511312722176754e+03 8.582350394947103e+02 [2.774210516314156e+03]
-8.080730325597422e+02 2.511315584695239e+03 8.582262430894173e+02 [2.774209847183673e+03]
-8.080711816669917e+02 2.511318447191937e+03 8.582174466767256e+02 [2.774209178059132e+03]
-8.080693307606070e+02 2.511321309666868e+03 8.582086502565851e+02 [2.774208508940530e+03]
-8.080674798406110e+02 2.511324172120017e+03 8.581998538290214e+02 [2.774207839827866e+03]
-8.080286073743762e+02 2.511384278605132e+03 8.580151271357662e+02 [2.774193789834120e+03]
-8.080267561547305e+02 2.511387140579138e+03 8.580063305449137e+02 [2.774193120852141e+03]
-8.080249049214779e+02 2.511390002531355e+03 8.579975339466658e+02 [2.774192451876106e+03]
